name,open_price,high_price,low_price,close_price,price_change,change_rate,trading_volume,date
현대오토에버,143300,148300,142000,146600,6500,+4.64%,177388,23.11.06
현대오토에버,136100,142700,136100,140100,6800,+5.10%,177068,23.11.03
현대오토에버,134000,137400,133100,133300,2800,+2.15%,143978,23.11.02
현대오토에버,132000,134400,130000,130500,500,+0.38%,107381,23.11.01
현대오토에버,141100,141200,129400,130000,-10000,-7.14%,273435,23.10.31
현대오토에버,151200,151200,138000,140000,-13900,-9.03%,330318,23.10.30
현대오토에버,158400,163900,152900,153900,-4500,-2.84%,123987,23.10.27
현대오토에버,161300,162900,157700,158400,-7600,-4.58%,90310,23.10.26
현대오토에버,164300,169400,163200,166000,3600,+2.22%,100158,23.10.25
현대오토에버,160600,163400,154200,162400,3300,+2.07%,68570,23.10.24
현대오토에버,157000,162100,157000,159100,1200,+0.76%,53162,23.10.23
현대오토에버,161000,162300,155400,157900,-5400,-3.31%,117378,23.10.20
현대오토에버,167100,167100,162000,163300,-7100,-4.17%,122778,23.10.19
현대오토에버,170500,172500,168200,170400,-900,-0.53%,59150,23.10.18
현대오토에버,173300,174500,169100,171300,-200,-0.12%,67632,23.10.17
현대오토에버,173000,174200,169500,171500,-5200,-2.94%,78617,23.10.16
현대오토에버,180200,180200,174200,176700,-3400,-1.89%,69254,23.10.13
현대오토에버,178500,185400,178000,180100,5400,+3.09%,114333,23.10.12
현대오토에버,177700,178000,172700,174700,1700,+0.98%,77465,23.10.11
현대오토에버,180300,181000,172300,173000,-8100,-4.47%,104060,23.10.10
현대오토에버,170500,183700,170500,181100,9000,+5.23%,111065,23.10.06
현대오토에버,180500,180700,167500,172100,-5000,-2.82%,139063,23.10.05
현대오토에버,181100,183000,176600,177100,-9500,-5.09%,121419,23.10.04
현대오토에버,177300,187700,177300,186600,8300,+4.66%,183152,23.09.27
현대오토에버,176200,182200,175800,178300,1400,+0.79%,84971,23.09.26
현대오토에버,182800,182800,173500,176900,-4900,-2.70%,111495,23.09.25
현대오토에버,173000,186300,172500,181800,5800,+3.30%,200499,23.09.22
현대오토에버,181400,183200,175600,176000,-5400,-2.98%,125681,23.09.21
현대오토에버,184300,187400,180500,181400,-2400,-1.31%,141188,23.09.20
현대오토에버,185900,188400,181800,183800,-1600,-0.86%,146075,23.09.19
현대오토에버,188900,192000,185200,185400,-4300,-2.27%,183287,23.09.18
현대오토에버,191100,198300,187700,189700,-3300,-1.71%,278764,23.09.15
현대오토에버,191800,198300,189100,193000,1900,+0.99%,342687,23.09.14
현대오토에버,201500,206000,188000,191100,-13400,-6.55%,666741,23.09.13
현대오토에버,249000,263000,201000,204500,-35500,-14.79%,875662,23.09.12
현대오토에버,220500,240000,218000,240000,22500,+10.34%,401235,23.09.11
현대오토에버,219000,223000,210500,217500,2000,+0.93%,226199,23.09.08
현대오토에버,201000,219000,200000,215500,15000,+7.48%,389952,23.09.07
현대오토에버,189200,207000,187200,200500,11000,+5.80%,347660,23.09.06
현대오토에버,193600,193900,187900,189500,-100,-0.05%,114465,23.09.05
현대오토에버,189700,197800,186500,189600,-300,-0.16%,212012,23.09.04
현대오토에버,175800,193700,175700,189900,14200,+8.08%,419791,23.09.01
현대오토에버,176000,176900,171200,175700,800,+0.46%,181606,23.08.31
현대오토에버,158100,176600,158100,174900,19300,+12.40%,387722,23.08.30
현대오토에버,155000,157300,153200,155600,1600,+1.04%,37565,23.08.29
현대오토에버,150500,154500,148000,154000,3900,+2.60%,49394,23.08.28
현대오토에버,155000,156100,150000,150100,-6700,-4.27%,68849,23.08.25
현대오토에버,157600,159100,154300,156800,800,+0.51%,59317,23.08.24
현대오토에버,151600,157200,151000,156000,4500,+2.97%,72127,23.08.23
현대오토에버,152600,156400,151500,151500,-1600,-1.05%,54276,23.08.22
현대오토에버,152900,154000,150200,153100,700,+0.46%,42501,23.08.21
현대오토에버,150400,154400,150000,152400,-600,-0.39%,41878,23.08.18
현대오토에버,150800,154000,145300,153000,1700,+1.12%,70836,23.08.17
현대오토에버,154000,156000,150000,151300,-3300,-2.13%,83650,23.08.16
현대오토에버,153900,157200,151900,154600,-900,-0.58%,47151,23.08.14
현대오토에버,156000,159500,153800,155500,200,+0.13%,93811,23.08.11
현대오토에버,161900,161900,155300,155300,-7900,-4.84%,132823,23.08.10
현대오토에버,165000,165900,162500,163200,-2900,-1.75%,97608,23.08.09
현대오토에버,164000,167500,160300,166100,1600,+0.97%,107386,23.08.08
현대오토에버,157000,171500,156200,164500,7400,+4.71%,327368,23.08.07
현대오토에버,154500,160900,150700,157100,3900,+2.55%,137896,23.08.04
현대오토에버,160000,162400,151400,153200,-6800,-4.25%,192751,23.08.03
현대오토에버,151100,165000,150900,160000,8800,+5.82%,445990,23.08.02
현대오토에버,154000,154000,147800,151200,-1800,-1.18%,171088,23.08.01
현대오토에버,145000,157700,142800,153000,11700,+8.28%,333653,23.07.31
현대오토에버,138600,142000,138100,141300,1700,+1.22%,57083,23.07.28
현대오토에버,143200,149700,137600,139600,-1500,-1.06%,155766,23.07.27
현대오토에버,143700,143800,138200,141100,-2400,-1.67%,112356,23.07.26
현대오토에버,143000,147600,142600,143500,900,+0.63%,93893,23.07.25
현대오토에버,148500,148500,142500,142600,-5900,-3.97%,105122,23.07.24
현대오토에버,145600,150100,143600,148500,1800,+1.23%,98558,23.07.21
현대오토에버,146700,148400,145800,146700,-900,-0.61%,50091,23.07.20
현대오토에버,151400,152900,144300,147600,-3800,-2.51%,193172,23.07.19
현대오토에버,151000,151900,147000,151400,1900,+1.27%,185382,23.07.18
현대오토에버,157800,160500,148400,149500,-9500,-5.97%,284707,23.07.17
현대오토에버,147000,160000,147000,159000,12500,+8.53%,334768,23.07.14
현대오토에버,147500,149100,145800,146500,-700,-0.48%,89678,23.07.13
현대오토에버,149500,149600,145000,147200,-2300,-1.54%,110522,23.07.12
현대오토에버,148000,151000,146100,149500,3100,+2.12%,78835,23.07.11
현대오토에버,146400,149500,142600,146400,-0,0.00%,103747,23.07.10
현대오토에버,154700,154700,142400,146400,-4900,-3.24%,179603,23.07.07
현대오토에버,147500,153900,146400,151300,4800,+3.28%,234825,23.07.06
현대오토에버,147800,151900,145000,146500,600,+0.41%,159536,23.07.05
현대오토에버,142900,149500,142900,145900,4200,+2.96%,190317,23.07.04
현대오토에버,140500,147000,140000,141700,1500,+1.07%,179589,23.07.03
현대오토에버,139200,147500,139000,140200,1300,+0.94%,270382,23.06.30
현대오토에버,131500,140000,130000,138900,6800,+5.15%,498474,23.06.29
현대오토에버,121300,133400,120800,132100,11000,+9.08%,308705,23.06.28
현대오토에버,119300,121600,119100,121100,1600,+1.34%,20471,23.06.27
현대오토에버,120000,121000,119300,119500,-300,-0.25%,24530,23.06.26
현대오토에버,121000,121000,119600,119800,-1000,-0.83%,22638,23.06.23
현대오토에버,122200,122200,120200,120800,-1900,-1.55%,35799,23.06.22
현대오토에버,120200,124200,120000,122700,2700,+2.25%,60366,23.06.21
현대오토에버,121300,121500,119600,120000,-1600,-1.32%,37234,23.06.20
현대오토에버,124500,124500,120900,121600,-2500,-2.01%,52332,23.06.19
현대오토에버,122100,124100,121900,124100,2800,+2.31%,106015,23.06.16
현대오토에버,121500,123400,120700,121300,-600,-0.49%,41065,23.06.15
현대오토에버,122500,124000,121100,121900,-1400,-1.14%,47444,23.06.14
현대오토에버,123600,123900,122600,123300,300,+0.24%,37181,23.06.13
현대오토에버,125400,125800,122600,123000,-2900,-2.30%,61040,23.06.12
현대오토에버,126200,126400,125300,125900,-300,-0.24%,34428,23.06.09
현대오토에버,126200,127800,125200,126200,-200,-0.16%,39202,23.06.08
현대오토에버,128000,128100,124800,126400,-800,-0.63%,60436,23.06.07
현대오토에버,125400,127500,124100,127200,2400,+1.92%,53463,23.06.05
현대오토에버,124300,124900,122900,124800,1100,+0.89%,34217,23.06.02
현대오토에버,126000,126000,123000,123700,-2300,-1.83%,41950,23.06.01
현대오토에버,122500,126800,122500,126000,3000,+2.44%,45077,23.05.31
현대오토에버,125000,125100,122100,123000,-1100,-0.89%,38476,23.05.30
현대오토에버,123900,125500,123200,124100,-200,-0.16%,22538,23.05.26
현대오토에버,126500,126600,123800,124300,-1800,-1.43%,40154,23.05.25
현대오토에버,126500,127800,126000,126100,-1600,-1.25%,35562,23.05.24
현대오토에버,128200,129200,126000,127700,-400,-0.31%,65670,23.05.23
현대오토에버,124900,128600,124000,128100,3800,+3.06%,75627,23.05.22
현대오토에버,127000,127300,123800,124300,-2300,-1.82%,35545,23.05.19
현대오토에버,127000,127500,125600,126600,-900,-0.71%,48455,23.05.18
현대오토에버,120700,127500,120100,127500,7900,+6.61%,141937,23.05.17
현대오토에버,125300,125400,119200,119600,-3200,-2.61%,57987,23.05.16
현대오토에버,124000,124000,121000,122800,-1700,-1.37%,45257,23.05.15
현대오토에버,123900,126200,121800,124500,-0,0.00%,61277,23.05.12
현대오토에버,126900,126900,123300,124500,-1800,-1.43%,47358,23.05.11
현대오토에버,124600,128000,123200,126300,1400,+1.12%,89466,23.05.10
현대오토에버,123500,125000,121500,124900,900,+0.73%,35745,23.05.09
현대오토에버,126000,127400,123500,124000,-1000,-0.80%,46867,23.05.08
현대오토에버,120300,127400,120000,125000,5300,+4.43%,83137,23.05.04
현대오토에버,124700,125200,119700,119700,-4800,-3.86%,76047,23.05.03
현대오토에버,123000,126500,122800,124500,1700,+1.38%,66151,23.05.02
현대오토에버,123400,123400,120400,122800,200,+0.16%,51104,23.04.28
현대오토에버,124400,125600,122500,122600,-2100,-1.68%,32887,23.04.27
현대오토에버,125700,127600,122100,124700,100,+0.08%,122483,23.04.26
현대오토에버,123500,127000,120700,124600,600,+0.48%,128911,23.04.25
현대오토에버,117500,124400,117300,124000,7100,+6.07%,148726,23.04.24
현대오토에버,117900,118500,114500,116900,-900,-0.76%,45620,23.04.21
현대오토에버,121700,121900,117300,117800,-5000,-4.07%,66409,23.04.20
현대오토에버,120500,122800,119500,122800,2400,+1.99%,58104,23.04.19
현대오토에버,125100,125100,118700,120400,-4700,-3.76%,126824,23.04.18
현대오토에버,126000,128500,124200,125100,-500,-0.40%,53790,23.04.17
현대오토에버,126000,128600,124400,125600,900,+0.72%,89115,23.04.14
현대오토에버,129800,129800,123500,124700,-4000,-3.11%,131473,23.04.13
현대오토에버,127100,132400,125800,128700,5400,+4.38%,381290,23.04.12
현대오토에버,112000,123400,110900,123300,11900,+10.68%,244626,23.04.11
현대오토에버,112700,112700,110700,111400,-1600,-1.42%,37255,23.04.10
현대오토에버,113300,114400,112900,113000,-0,0.00%,24058,23.04.07
현대오토에버,115600,115600,113000,113000,-2600,-2.25%,44182,23.04.06
현대오토에버,116300,116300,113700,115600,-100,-0.09%,48061,23.04.05
현대오토에버,116500,118400,114200,115700,200,+0.17%,58237,23.04.04
현대오토에버,113700,117500,113700,115500,2900,+2.58%,78857,23.04.03
현대오토에버,111600,113600,111300,112600,1100,+0.99%,29369,23.03.31
현대오토에버,113700,113700,111100,111500,-2200,-1.93%,41244,23.03.30
현대오토에버,109800,114200,109600,113700,4000,+3.65%,67101,23.03.29
현대오토에버,107200,111000,107200,109700,2600,+2.43%,44555,23.03.28
현대오토에버,109400,109900,105800,107100,-2100,-1.92%,73576,23.03.27
현대오토에버,112400,112400,108400,109200,-2400,-2.15%,54793,23.03.24
현대오토에버,111400,113500,110400,111600,-100,-0.09%,46051,23.03.23
현대오토에버,112500,112500,111400,111700,-0,0.00%,24664,23.03.22
현대오토에버,113900,113900,111400,111700,-500,-0.45%,25886,23.03.21
현대오토에버,114300,114800,112100,112200,-2100,-1.84%,25480,23.03.20
현대오토에버,115400,116700,114000,114300,100,+0.09%,30581,23.03.17
현대오토에버,112700,115300,112100,114200,-0,0.00%,24746,23.03.16
현대오토에버,113400,115000,112400,114200,2700,+2.42%,38863,23.03.15
현대오토에버,115900,116700,111400,111500,-5200,-4.46%,63097,23.03.14
현대오토에버,113500,116900,112500,116700,2300,+2.01%,43737,23.03.13
현대오토에버,115000,117500,113900,114400,-1000,-0.87%,57765,23.03.10
현대오토에버,113100,119000,112500,115400,3000,+2.67%,93715,23.03.09
현대오토에버,112300,112900,111000,112400,-600,-0.53%,42377,23.03.08
현대오토에버,115100,115800,112800,113000,-2700,-2.33%,51735,23.03.07
현대오토에버,113900,115800,112100,115700,1800,+1.58%,55456,23.03.06
현대오토에버,114700,115500,112300,113900,-800,-0.70%,48057,23.03.03
현대오토에버,114000,115500,113600,114700,1100,+0.97%,37625,23.03.02
현대오토에버,114300,115700,113400,113600,200,+0.18%,54175,23.02.28
현대오토에버,113600,114900,112600,113400,-1700,-1.48%,63594,23.02.27
현대오토에버,116800,117800,113700,115100,-1900,-1.62%,63988,23.02.24
현대오토에버,118200,119400,116500,117000,100,+0.09%,61263,23.02.23
현대오토에버,116500,119200,116300,116900,-1500,-1.27%,36501,23.02.22
현대오토에버,116900,121200,116600,118400,1800,+1.54%,72801,23.02.21
현대오토에버,116400,117400,115300,116600,200,+0.17%,33807,23.02.20
현대오토에버,118900,119000,116100,116400,-3200,-2.68%,66151,23.02.17
현대오토에버,120400,120900,118700,119600,-400,-0.33%,42226,23.02.16
현대오토에버,122000,122500,119900,120000,-400,-0.33%,66837,23.02.15
현대오토에버,119200,121900,119100,120400,2400,+2.03%,64550,23.02.14
현대오토에버,120600,121300,117800,118000,-2500,-2.07%,39820,23.02.13
현대오토에버,119500,122200,118800,120500,700,+0.58%,56810,23.02.10
현대오토에버,118000,120900,117800,119800,1800,+1.53%,85692,23.02.09
현대오토에버,117200,118600,116900,118000,1600,+1.37%,39897,23.02.08
현대오토에버,116600,117000,114500,116400,-500,-0.43%,41545,23.02.07
현대오토에버,114500,117500,113700,116900,1600,+1.39%,55603,23.02.06
현대오토에버,114900,116600,114500,115300,500,+0.44%,43352,23.02.03
현대오토에버,116600,119200,114300,114800,-1800,-1.54%,104203,23.02.02
현대오토에버,115000,117200,113300,116600,4600,+4.11%,192628,23.02.01
현대오토에버,104000,114300,103000,112000,7500,+7.18%,230631,23.01.31
현대오토에버,106900,107200,104300,104500,-2300,-2.15%,24846,23.01.30
현대오토에버,108700,108700,106000,106800,-900,-0.84%,45365,23.01.27
현대오토에버,105000,108000,104300,107700,3300,+3.16%,68383,23.01.26
현대오토에버,102000,104600,101500,104400,3400,+3.37%,44389,23.01.25
현대오토에버,100500,101500,99900,101000,-0,0.00%,19412,23.01.20
현대오토에버,99700,102000,99600,101000,500,+0.50%,22967,23.01.19
현대오토에버,100000,101000,99800,100500,500,+0.50%,12159,23.01.18
현대오토에버,102000,102500,99800,100000,-2500,-2.44%,35254,23.01.17
현대오토에버,103500,104000,102000,102500,-1000,-0.97%,39515,23.01.16
현대오토에버,101000,103500,100500,103500,3000,+2.99%,37405,23.01.13
현대오토에버,102000,102000,100500,100500,-500,-0.50%,21720,23.01.12
현대오토에버,102000,102500,100500,101000,-500,-0.49%,16406,23.01.11
현대오토에버,100000,102500,99400,101500,1000,+1.00%,37038,23.01.10
현대오토에버,97000,101000,96400,100500,4300,+4.47%,67714,23.01.09
현대오토에버,93000,96900,92700,96200,2600,+2.78%,52837,23.01.06
현대오토에버,95000,96400,93000,93600,-1400,-1.47%,40933,23.01.05
현대오토에버,95200,96100,94600,95000,-800,-0.84%,32897,23.01.04
현대오토에버,96300,96500,94100,95800,-100,-0.10%,32540,23.01.03
현대오토에버,96800,98700,95400,95900,400,+0.42%,25216,23.01.02
현대오토에버,99600,99600,94800,95500,-4100,-4.12%,52687,22.12.29
현대오토에버,100500,100500,98800,99600,-1400,-1.39%,97565,22.12.28
현대오토에버,99800,101000,99400,101000,1500,+1.51%,88284,22.12.27
현대오토에버,100500,101000,99200,99500,-500,-0.50%,25773,22.12.26
현대오토에버,99800,101000,99500,100000,-1500,-1.48%,21254,22.12.23
현대오토에버,100500,102000,100500,101500,1000,+1.00%,21512,22.12.22
현대오토에버,100000,101000,100000,100500,500,+0.50%,20442,22.12.21
현대오토에버,100500,101000,99700,100000,-500,-0.50%,34351,22.12.20
현대오토에버,103500,103500,100000,100500,-3500,-3.37%,72709,22.12.19
현대오토에버,103000,105500,103000,104000,-500,-0.48%,14836,22.12.16
현대오토에버,103500,105000,103000,104500,500,+0.48%,18258,22.12.15
현대오토에버,103000,105500,102500,104000,1500,+1.46%,30674,22.12.14
현대오토에버,106000,107500,101500,102500,-3000,-2.84%,63347,22.12.13
현대오토에버,103500,106000,103000,105500,1500,+1.44%,23896,22.12.12
현대오토에버,104000,106000,103500,104000,500,+0.48%,32971,22.12.09
현대오토에버,106000,106000,103000,103500,-2500,-2.36%,40922,22.12.08
현대오토에버,107000,108000,105500,106000,-1500,-1.40%,16855,22.12.07
현대오토에버,106000,109000,105500,107500,1000,+0.94%,34251,22.12.06
현대오토에버,109500,109500,105500,106500,-3000,-2.74%,43915,22.12.05
현대오토에버,111000,111500,108500,109500,-1500,-1.35%,25370,22.12.02
현대오토에버,112000,112500,110500,111000,-0,0.00%,26084,22.12.01
현대오토에버,110500,112000,110000,111000,-500,-0.45%,23729,22.11.30
현대오토에버,109500,112000,109000,111500,1500,+1.36%,12714,22.11.29
현대오토에버,111500,111500,109500,110000,-1000,-0.90%,13804,22.11.28
현대오토에버,111000,112000,111000,111000,-0,0.00%,12371,22.11.25
현대오토에버,110500,112000,110000,111000,1500,+1.37%,20020,22.11.24
현대오토에버,110000,111000,109000,109500,500,+0.46%,19721,22.11.23
현대오토에버,111000,111500,109000,109000,-2500,-2.24%,34232,22.11.22
현대오토에버,114000,114500,111500,111500,-2500,-2.19%,34102,22.11.21
현대오토에버,114500,115500,113000,114000,-0,0.00%,36245,22.11.18
현대오토에버,118000,118000,114000,114000,-4000,-3.39%,43772,22.11.17
현대오토에버,119000,119500,116500,118000,-1000,-0.84%,36634,22.11.16
현대오토에버,119500,119500,116000,119000,500,+0.42%,58358,22.11.15
현대오토에버,117000,119500,117000,118500,1500,+1.28%,94317,22.11.14
현대오토에버,119000,119000,115500,117000,1000,+0.86%,90052,22.11.11
현대오토에버,115000,118000,114500,116000,-0,0.00%,36832,22.11.10
현대오토에버,116000,117500,115000,116000,500,+0.43%,34375,22.11.09
현대오토에버,116000,116500,114500,115500,-0,0.00%,34104,22.11.08
현대오토에버,115500,117000,114500,115500,1500,+1.32%,29693,22.11.07
현대오토에버,113500,115500,112500,114000,-0,0.00%,30406,22.11.04
현대오토에버,112000,115500,111500,114000,-0,0.00%,23203,22.11.03
현대오토에버,117500,118000,113500,114000,-3500,-2.98%,63570,22.11.02
현대오토에버,118000,119000,117000,117500,-1000,-0.84%,34342,22.11.01
현대오토에버,119500,120500,117000,118500,-0,0.00%,37225,22.10.31
현대오토에버,114500,119500,114000,118500,4000,+3.49%,81542,22.10.28
현대오토에버,114500,116000,113500,114500,500,+0.44%,33626,22.10.27
현대오토에버,114000,116000,113000,114000,-0,0.00%,24409,22.10.26
현대오토에버,116000,117000,112000,114000,-2500,-2.15%,43211,22.10.25
현대오토에버,119000,119500,116000,116500,-500,-0.43%,39438,22.10.24
현대오토에버,116000,120000,116000,117000,500,+0.43%,48049,22.10.21
현대오토에버,115500,117000,115000,116500,1000,+0.87%,23610,22.10.20
현대오토에버,115500,119000,115000,115500,-1000,-0.86%,40523,22.10.19
현대오토에버,116500,117500,114500,116500,2000,+1.75%,55972,22.10.18
현대오토에버,113000,116000,112000,114500,-500,-0.43%,41453,22.10.17
현대오토에버,117000,118500,114000,115000,-0,0.00%,64074,22.10.14
현대오토에버,112500,117500,112000,115000,3000,+2.68%,106902,22.10.13
현대오토에버,108000,112500,107500,112000,4000,+3.70%,28664,22.10.12
현대오토에버,109000,110000,107500,108000,-5000,-4.42%,35336,22.10.11
현대오토에버,112500,115500,111500,113000,-500,-0.44%,27365,22.10.07
현대오토에버,111500,114000,110500,113500,3000,+2.71%,30689,22.10.06
현대오토에버,114000,114500,109000,110500,-500,-0.45%,40153,22.10.05
현대오토에버,106500,112500,106500,111000,7500,+7.25%,58473,22.10.04
현대오토에버,101000,106000,100500,103500,1000,+0.98%,39939,22.09.30
현대오토에버,105000,106000,102500,102500,-0,0.00%,29471,22.09.29
현대오토에버,105500,106500,101500,102500,-3000,-2.84%,43182,22.09.28
현대오토에버,103500,106000,103500,105500,1500,+1.44%,39356,22.09.27
현대오토에버,107500,108000,104000,104000,-5000,-4.59%,69928,22.09.26
현대오토에버,112000,113500,109000,109000,-4000,-3.54%,52170,22.09.23
현대오토에버,112500,113500,111000,113000,-500,-0.44%,35717,22.09.22
현대오토에버,113500,115000,112500,113500,-1500,-1.30%,28465,22.09.21
현대오토에버,113500,117000,113500,115000,3000,+2.68%,52235,22.09.20
현대오토에버,115500,116000,111500,112000,-3500,-3.03%,73516,22.09.19
현대오토에버,115500,116500,115000,115500,-500,-0.43%,29790,22.09.16
현대오토에버,118000,119000,115500,116000,-1500,-1.28%,44359,22.09.15
현대오토에버,115000,118000,115000,117500,-1500,-1.26%,32983,22.09.14
현대오토에버,120500,120500,118000,119000,1500,+1.28%,46808,22.09.13
현대오토에버,118000,119000,116500,117500,1000,+0.86%,33224,22.09.08
현대오토에버,118500,119000,115500,116500,-1500,-1.27%,49390,22.09.07
현대오토에버,118500,120000,118000,118000,-1000,-0.84%,26941,22.09.06
현대오토에버,120000,122000,118500,119000,-2000,-1.65%,48018,22.09.05
현대오토에버,120000,123500,119500,121000,2500,+2.11%,85430,22.09.02
현대오토에버,119000,120500,117500,118500,-2000,-1.66%,40200,22.09.01
현대오토에버,119500,121000,118500,120500,-0,0.00%,51472,22.08.31
현대오토에버,117000,121000,116500,120500,5500,+4.78%,100259,22.08.30
현대오토에버,114500,116500,114000,115000,-3500,-2.95%,59872,22.08.29
현대오토에버,120000,120000,118000,118500,-1000,-0.84%,52262,22.08.26
현대오토에버,119000,120000,118500,119500,500,+0.42%,50039,22.08.25
현대오토에버,119500,120500,117500,119000,-0,0.00%,50236,22.08.24
현대오토에버,118500,120500,118500,119000,-500,-0.42%,44301,22.08.23
현대오토에버,116500,120500,115500,119500,1500,+1.27%,110484,22.08.22
현대오토에버,120500,121000,117500,118000,-2500,-2.07%,189742,22.08.19
현대오토에버,126500,127000,119000,120500,-8000,-6.23%,330795,22.08.18
현대오토에버,136500,137500,128000,128500,-8000,-5.86%,169631,22.08.17
현대오토에버,131500,137000,131000,136500,6500,+5.00%,214489,22.08.16
현대오토에버,125500,132000,125000,130000,3500,+2.77%,85101,22.08.12
현대오토에버,127500,127500,125000,126500,500,+0.40%,38935,22.08.11
현대오토에버,129000,129000,125500,126000,-3500,-2.70%,76432,22.08.10
현대오토에버,129500,130000,126500,129500,500,+0.39%,56483,22.08.09
현대오토에버,129000,130500,127500,129000,-1000,-0.77%,44998,22.08.08
현대오토에버,130500,131000,128000,130000,-0,0.00%,47057,22.08.05
현대오토에버,128500,130500,128000,130000,2000,+1.56%,74734,22.08.04
현대오토에버,123000,128000,123000,128000,4500,+3.64%,95931,22.08.03
현대오토에버,124000,125000,122500,123500,-500,-0.40%,37518,22.08.02
현대오토에버,125500,126000,123500,124000,-1500,-1.20%,66888,22.08.01
현대오토에버,127000,127500,124500,125500,-1000,-0.79%,50399,22.07.29
현대오토에버,128000,128000,125500,126500,500,+0.40%,40375,22.07.28
현대오토에버,127500,127500,124500,126000,-1500,-1.18%,33282,22.07.27
현대오토에버,127500,128000,125500,127500,-0,0.00%,27948,22.07.26
현대오토에버,125000,128000,124500,127500,3000,+2.41%,68320,22.07.25
현대오토에버,123000,125500,122500,124500,2000,+1.63%,45517,22.07.22
현대오토에버,121500,123500,120500,122500,1500,+1.24%,37581,22.07.21
현대오토에버,125000,125000,120500,121000,-2500,-2.02%,55291,22.07.20
현대오토에버,124000,126500,122500,123500,-500,-0.40%,51254,22.07.19
현대오토에버,124000,125500,122500,124000,1500,+1.22%,40264,22.07.18
현대오토에버,123000,123500,121000,122500,-500,-0.41%,36175,22.07.15
현대오토에버,119000,124500,118000,123000,3500,+2.93%,90497,22.07.14
현대오토에버,117000,122000,116000,119500,2500,+2.14%,87500,22.07.13
현대오토에버,115500,117000,114500,117000,1500,+1.30%,40135,22.07.12
현대오토에버,113500,117000,113500,115500,2000,+1.76%,46057,22.07.11
현대오토에버,116500,116500,113500,113500,-1000,-0.87%,36952,22.07.08
현대오토에버,114000,115500,112000,114500,2000,+1.78%,29004,22.07.07
현대오토에버,117000,118000,111500,112500,-4500,-3.85%,50603,22.07.06
현대오토에버,116500,117500,114500,117000,1000,+0.86%,36064,22.07.05
현대오토에버,117000,117500,112000,116000,-1000,-0.85%,55995,22.07.04
현대오토에버,113500,118500,112000,117000,4500,+4.00%,61902,22.07.01
현대오토에버,113000,116000,111000,112500,-1000,-0.88%,76543,22.06.30
현대오토에버,112500,115000,111000,113500,-2500,-2.16%,55197,22.06.29
현대오토에버,113500,118000,113000,116000,2500,+2.20%,70754,22.06.28
현대오토에버,106000,115000,106000,113500,9000,+8.61%,96872,22.06.27
현대오토에버,101500,105500,101500,104500,3000,+2.96%,41821,22.06.24
현대오토에버,105500,107000,101000,101500,-4000,-3.79%,108856,22.06.23
현대오토에버,113000,113000,105500,105500,-6500,-5.80%,73750,22.06.22
현대오토에버,110500,113000,109500,112000,2000,+1.82%,35752,22.06.21
현대오토에버,114000,114000,108500,110000,-3000,-2.65%,50354,22.06.20
현대오토에버,110500,114500,110000,113000,-0,0.00%,47448,22.06.17
현대오토에버,114500,116500,112500,113000,1500,+1.35%,52127,22.06.16
현대오토에버,114500,117000,111000,111500,-3500,-3.04%,63521,22.06.15
현대오토에버,113000,117000,112000,115000,-1000,-0.86%,78627,22.06.14
현대오토에버,121000,121500,115500,116000,-8000,-6.45%,116391,22.06.13
현대오토에버,123500,126500,123000,124000,-500,-0.40%,36167,22.06.10
현대오토에버,124500,126000,123500,124500,-0,0.00%,39500,22.06.09
현대오토에버,127000,128500,124500,124500,-2500,-1.97%,55040,22.06.08
현대오토에버,131000,131000,125500,127000,-4500,-3.42%,78500,22.06.07
현대오토에버,133500,134000,131500,131500,-1000,-0.75%,35648,22.06.03
현대오토에버,133500,134500,131500,132500,-1500,-1.12%,38349,22.06.02
현대오토에버,135500,136500,132500,134000,-500,-0.37%,97668,22.05.31
현대오토에버,134000,135000,132000,134500,2000,+1.51%,42373,22.05.30
현대오토에버,133000,133500,131000,132500,1000,+0.76%,41264,22.05.27
현대오토에버,133500,134500,131000,131500,-2000,-1.50%,52149,22.05.26
현대오토에버,131500,135000,130000,133500,3500,+2.69%,79309,22.05.25
현대오토에버,134000,134000,130000,130000,-2500,-1.89%,47669,22.05.24
현대오토에버,131000,136000,131000,132500,3500,+2.71%,100771,22.05.23
현대오토에버,131000,132000,128500,129000,-1000,-0.77%,50990,22.05.20
현대오토에버,125000,131000,124000,130000,2000,+1.56%,82235,22.05.19
현대오토에버,129000,129500,126500,128000,-0,0.00%,78235,22.05.18
현대오토에버,130500,131500,126500,128000,-2500,-1.92%,60673,22.05.17
현대오토에버,133000,133000,129500,130500,-500,-0.38%,37801,22.05.16
현대오토에버,130000,132000,128000,131000,3500,+2.75%,65628,22.05.13
현대오토에버,128500,131500,127500,127500,-3000,-2.30%,64349,22.05.12
현대오토에버,127000,132000,125500,130500,3500,+2.76%,62928,22.05.11
현대오토에버,124000,128000,123500,127000,1000,+0.79%,89676,22.05.10
현대오토에버,134500,134500,125000,126000,-8500,-6.32%,176104,22.05.09
현대오토에버,133000,136000,133000,134500,-1000,-0.74%,35725,22.05.06
현대오토에버,138500,139000,135500,135500,-2500,-1.81%,58415,22.05.04
현대오토에버,140000,141000,136500,138000,-1000,-0.72%,78463,22.05.03
현대오토에버,133000,139500,133000,139000,4000,+2.96%,128823,22.05.02
현대오토에버,137000,139500,134000,135000,-2000,-1.46%,114016,22.04.29
